Mach,CD Power-On
1.32,0.50807256395653
1.33,0.505576618224767
1.34,0.503116805496778
1.35,0.500692499255219
1.36,0.498302739867514
1.37,0.4959470189393
1.38,0.493624726165169
1.39,0.491335373542826
1.4,0.489078391391706
1.41,0.48685336536938
1.42,0.484659918962206
1.43,0.482497782152245
1.44,0.480366530043374
1.45,0.478265873300337
1.46,0.476195520938089
1.47,0.474155118443212
1.48,0.472144631605116
1.49,0.470163628085866
1.5,0.468211888672858
1.51,0.4662893266484
1.52,0.464395637800136
1.53,0.462530779790814
1.54,0.460694355747647
1.55,0.45888642361949
1.56,0.457106654177218
1.57,0.455355084525096
1.58,0.45363140967383
1.59,0.451935598676054
1.6,0.450267430105116
1.61,0.448626906075076
1.62,0.447013842404355
1.63,0.445428217374628
1.64,0.443869770816935
1.65,0.442338596472688
1.66,0.440834528891243
1.67,0.439357391907299
1.68,0.437907316899564
1.69,0.436484051495865
1.7,0.43508762892
1.71,0.433717899776939
1.72,0.432374807301335
1.73,0.431058405805364
1.74,0.429768558338563
1.75,0.428505316776025
1.76,0.427268451420772
1.77,0.426058040443055
1.78,0.424874026900223
1.79,0.42371640749068
1.8,0.422585059217943
1.81,0.421480045163569
1.82,0.420401356278596
1.83,0.419348879254752
1.84,0.41832259533317
1.85,0.417322497453994
1.86,0.416348589999688
1.87,0.415400846150661
1.88,0.414479263215184
1.89,0.413583862880715
1.9,0.412714619605407
1.91,0.411871450407636
1.92,0.411054462499825
1.93,0.410263559691149
1.94,0.40949873706831
1.95,0.408760111058842
1.96,0.408047508795668
1.97,0.407361128884089
1.98,0.406358069676329
1.99,0.405381072718991
2.0,0.404430243964516
2.01,0.403610057624048
2.02,0.402810804458973
2.03,0.402042958814712
2.04,0.401306360055693
2.05,0.400600902170373
2.06,0.399913513226031
2.07,0.399120686366047
2.08,0.398357782890552
2.09,0.39762494682071
2.1,0.396921890254686
2.11,0.396248559803707
2.12,0.395605094199525
2.13,0.394991231194649
2.14,0.394406927183606
2.15,0.393852115908651
2.16,0.393326864598734
2.17,0.392830922670814
2.18,0.392364440850657
2.19,0.39192730792141
2.2,0.39151936923805
2.21,0.391140706239401
2.22,0.390791283339512
2.23,0.390470983498123
2.24,0.389305980436864
2.25,0.38681246475274
2.26,0.384334933017162
2.27,0.381873164334662
2.28,0.379427069296486
2.29,0.376996267354949
2.3,0.374580628716335
2.31,0.372180005733989
2.32,0.369794196940889
2.33,0.367422924156255
2.34,0.365066018334499
2.35,0.362723425708933
2.36,0.360394956546333
2.37,0.358080247610793
2.38,0.355779277812948
2.39,0.353491941664684
2.4,0.351217924368821
2.41,0.348957166121349
2.42,0.346709536237766
2.43,0.344474783290908
2.44,0.342252882123998
2.45,0.340043684248282
2.46,0.338886675849495
2.47,0.337742133138348
2.48,0.33660980847942
2.49,0.335489564924768
2.5,0.334381326601844
2.51,0.333284947059006
2.52,0.332200215003714
2.53,0.331127109692906
2.54,0.33006552954193
2.55,0.329015267063089
2.56,0.327976207283372
2.57,0.326948354758598
2.58,0.32593150773779
2.59,0.324925567609178
2.6,0.323930315530513
2.61,0.322945896208412
2.62,0.321972074817998
2.63,0.321008676697973
2.64,0.320055709923824
2.65,0.319112985456956
2.66,0.318180412495058
2.67,0.317258011635869
2.68,0.316345592926418
2.69,0.315443179621536
2.7,0.314550484763303
2.71,0.313667531356496
2.72,0.312794232218386
2.73,0.311930528180622
2.74,0.311076217999014
2.75,0.31023135170638
2.76,0.309395751474511
2.77,0.308569442917592
2.78,0.307752141703224
2.79,0.306943992871621
2.8,0.306144832455724
2.81,0.305354586540736
2.82,0.304573180396565
2.83,0.303800561390049
2.84,0.303036559361003
2.85,0.30228121435111
2.86,0.301534368724374
2.87,0.300796006499241
2.88,0.300066042801961
2.89,0.299344416346339
2.9,0.29863106884043
2.91,0.297925916059344
2.92,0.297228881425966
2.93,0.296539925159644
2.94,0.295858976730652
2.95,0.29518595326704
2.96,0.294520815813941
2.97,0.293863495676631
2.98,0.293213922388619
2.99,0.292572031750286
3.0,0.291937799947168
3.01,0.291127213726139
3.02,0.29032244212247
3.03,0.289523466849678
3.04,0.288730228110047
3.05,0.287942698439915
3.06,0.287160823265699
3.07,0.286384606297015
3.08,0.285613990851767
3.09,0.284848933058472
3.1,0.284089407678265
3.11,0.283335373339841
3.12,0.282586814862359
3.13,0.28184368259875
3.14,0.28110595331305
3.15,0.280373582869707
3.16,0.279646519123621
3.17,0.278924772794166
